Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Begin Path
1	Spectrogram 1	1	0.366847771	0.427989066	1978.1	2385.6	LAGCHIMU_20190909_220000_5min_cut.wav	0.3668	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
1	Selection Spectrum 1	1	0.366847771	0.427989066	1978.1	2385.6	LAGCHIMU_20190909_220000_5min_cut.wav	0.3668	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
2	Spectrogram 1	1	5.307497406	5.348258269	2103.1	2329.1	LAGCHIMU_20190909_220000_5min_cut.wav	5.3075	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
2	Selection Spectrum 1	1	5.307497406	5.348258269	2103.1	2329.1	LAGCHIMU_20190909_220000_5min_cut.wav	5.3075	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
3	Spectrogram 1	1	11.565235551	11.605996414	2257.6	2495.1	LAGCHIMU_20190909_220000_5min_cut.wav	11.5652	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
3	Selection Spectrum 1	1	11.565235551	11.605996414	2257.6	2495.1	LAGCHIMU_20190909_220000_5min_cut.wav	11.5652	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
4	Spectrogram 1	1	105.716460494	105.754309867	2075.7	2423.2	LAGCHIMU_20190909_220000_5min_cut.wav	105.7165	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
4	Selection Spectrum 1	1	105.716460494	105.754309867	2075.7	2423.2	LAGCHIMU_20190909_220000_5min_cut.wav	105.7165	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
5	Spectrogram 1	1	110.677358597	110.715207970	2157.0	2337.6	LAGCHIMU_20190909_220000_5min_cut.wav	110.6774	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
5	Selection Spectrum 1	1	110.677358597	110.715207970	2157.0	2337.6	LAGCHIMU_20190909_220000_5min_cut.wav	110.6774	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
6	Spectrogram 1	1	114.744359066	114.788031420	2237.5	2464.3	LAGCHIMU_20190909_220000_5min_cut.wav	114.7444	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
6	Selection Spectrum 1	1	114.744359066	114.788031420	2237.5	2464.3	LAGCHIMU_20190909_220000_5min_cut.wav	114.7444	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
7	Spectrogram 1	1	118.523674121	118.558612004	2068.9	2339.4	LAGCHIMU_20190909_220000_5min_cut.wav	118.5237	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
7	Selection Spectrum 1	1	118.523674121	118.558612004	2068.9	2339.4	LAGCHIMU_20190909_220000_5min_cut.wav	118.5237	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
8	Spectrogram 1	1	119.685358728	119.734854062	2115.1	2418.1	LAGCHIMU_20190909_220000_5min_cut.wav	119.6854	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
8	Selection Spectrum 1	1	119.685358728	119.734854062	2115.1	2418.1	LAGCHIMU_20190909_220000_5min_cut.wav	119.6854	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
9	Spectrogram 1	1	121.727173925	121.776669259	2227.5	2423.2	LAGCHIMU_20190909_220000_5min_cut.wav	121.7272	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
9	Selection Spectrum 1	1	121.727173925	121.776669259	2227.5	2423.2	LAGCHIMU_20190909_220000_5min_cut.wav	121.7272	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
10	Spectrogram 1	1	125.963227975	125.992342877	2096.7	2349.6	LAGCHIMU_20190909_220000_5min_cut.wav	125.9632	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
10	Selection Spectrum 1	1	125.963227975	125.992342877	2096.7	2349.6	LAGCHIMU_20190909_220000_5min_cut.wav	125.9632	C:\Users\JORGE\Documents\Asistencia CIN\Proyecto Agalychnis Lemur\New folder\Lemur_files_1\LAGCHIMU_20190909_220000_5min_cut.wav
